platform,date,mentions
instagram,2024-05-30,3
instagram,2024-06-01,4
instagram,2024-06-02,2
instagram,2024-06-03,8
instagram,2024-06-05,3
instagram,2024-06-06,5
instagram,2024-06-07,2
instagram,2024-06-08,1
instagram,2024-06-09,4
instagram,2024-06-11,2
instagram,2024-06-12,2
instagram,2024-06-14,2
instagram,2024-06-15,1
instagram,2024-06-16,4
instagram,2024-06-17,3
instagram,2024-06-18,4
instagram,2024-06-19,2
instagram,2024-06-20,2
instagram,2024-06-21,4
instagram,2024-06-22,1
instagram,2024-06-23,7
instagram,2024-06-24,8
instagram,2024-06-25,6
instagram,2024-06-26,2
instagram,2024-06-27,3
instagram,2024-06-28,1
instagram,2024-06-29,2
instagram,2024-06-30,3
instagram,2024-07-01,2
instagram,2024-07-02,3
instagram,2024-07-03,4
instagram,2024-07-04,3
instagram,2024-07-05,4
instagram,2024-07-06,5
instagram,2024-07-07,2
instagram,2024-07-08,3
instagram,2024-07-10,2
instagram,2024-07-11,6
instagram,2024-07-12,1
instagram,2024-07-13,4
instagram,2024-07-14,2
instagram,2024-07-15,5
instagram,2024-07-16,4
instagram,2024-07-17,3
instagram,2024-07-18,2
instagram,2024-07-19,5
instagram,2024-07-20,3
instagram,2024-07-21,5
instagram,2024-07-22,6
instagram,2024-07-23,3
instagram,2024-07-24,4
instagram,2024-07-25,3
instagram,2024-07-27,1
instagram,2024-07-28,5
instagram,2024-07-29,5
instagram,2024-07-30,5
instagram,2024-07-31,3
instagram,2024-08-01,1
instagram,2024-08-02,2
instagram,2024-08-03,1
instagram,2024-08-04,4
instagram,2024-08-07,3
instagram,2024-08-08,2
instagram,2024-08-09,3
instagram,2024-08-10,3
instagram,2024-08-11,4
instagram,2024-08-12,7
instagram,2024-08-13,5
instagram,2024-08-14,3
instagram,2024-08-15,1
instagram,2024-08-16,2
instagram,2024-08-17,3
instagram,2024-08-18,2
instagram,2024-08-19,4
instagram,2024-08-20,2
instagram,2024-08-21,4
instagram,2024-08-22,4
instagram,2024-08-23,6
instagram,2024-08-24,5
instagram,2024-08-25,4
instagram,2024-08-26,1
instagram,2024-08-27,5
instagram,2024-08-28,3
instagram,2024-08-29,5
instagram,2024-08-30,1
instagram,2024-08-31,6
instagram,2024-09-01,6
instagram,2024-09-02,2
instagram,2024-09-03,2
instagram,2024-09-04,4
instagram,2024-09-05,4
instagram,2024-09-06,2
instagram,2024-09-07,3
instagram,2024-09-08,1
instagram,2024-09-09,6
instagram,2024-09-10,2
instagram,2024-09-11,5
instagram,2024-09-12,3
instagram,2024-09-13,6
instagram,2024-09-14,2
instagram,2024-09-15,4
instagram,2024-09-16,5
instagram,2024-09-17,3
instagram,2024-09-19,4
instagram,2024-09-21,2
instagram,2024-09-22,2
instagram,2024-09-23,5
instagram,2024-09-24,3
instagram,2024-09-25,6
instagram,2024-09-26,1
instagram,2024-09-27,1
instagram,2024-09-28,6
instagram,2024-09-29,5
instagram,2024-09-30,3
instagram,2024-10-01,4
instagram,2024-10-02,5
instagram,2024-10-03,5
instagram,2024-10-04,3
instagram,2024-10-05,3
instagram,2024-10-06,2
instagram,2024-10-07,8
instagram,2024-10-08,3
instagram,2024-10-11,2
instagram,2024-10-12,5
instagram,2024-10-13,4
instagram,2024-10-14,4
instagram,2024-10-15,7
instagram,2024-10-16,2
instagram,2024-10-17,3
instagram,2024-10-18,4
instagram,2024-10-19,2
instagram,2024-10-20,2
instagram,2024-10-21,5
instagram,2024-10-22,1
instagram,2024-10-23,2
instagram,2024-10-24,3
instagram,2024-10-25,2
instagram,2024-10-26,7
instagram,2024-10-27,5
instagram,2024-10-28,4
instagram,2024-10-29,8
instagram,2024-10-30,5
instagram,2024-10-31,5
instagram,2024-11-01,4
instagram,2024-11-02,1
instagram,2024-11-03,6
instagram,2024-11-04,2
instagram,2024-11-05,3
instagram,2024-11-06,6
instagram,2024-11-07,5
instagram,2024-11-08,10
instagram,2024-11-09,3
instagram,2024-11-10,5
instagram,2024-11-11,4
instagram,2024-11-12,5
instagram,2024-11-13,3
instagram,2024-11-14,4
instagram,2024-11-15,1
instagram,2024-11-16,1
instagram,2024-11-17,6
instagram,2024-11-18,3
instagram,2024-11-19,2
instagram,2024-11-20,2
instagram,2024-11-21,2
instagram,2024-11-22,3
instagram,2024-11-23,2
instagram,2024-11-24,7
instagram,2024-11-25,3
instagram,2024-11-26,4
instagram,2024-11-27,2
instagram,2024-11-28,4
instagram,2024-11-29,5
instagram,2024-11-30,1
instagram,2024-12-01,7
instagram,2024-12-02,5
instagram,2024-12-03,1
instagram,2024-12-04,7
instagram,2024-12-05,4
instagram,2024-12-06,6
instagram,2024-12-07,5
instagram,2024-12-08,3
instagram,2024-12-09,3
instagram,2024-12-10,3
instagram,2024-12-11,1
instagram,2024-12-12,3
instagram,2024-12-13,3
instagram,2024-12-14,3
instagram,2024-12-15,3
instagram,2024-12-16,3
instagram,2024-12-17,2
instagram,2024-12-18,5
instagram,2024-12-19,2
instagram,2024-12-20,1
instagram,2024-12-21,5
instagram,2024-12-22,3
instagram,2024-12-23,2
instagram,2024-12-24,2
instagram,2024-12-25,2
instagram,2024-12-26,2
instagram,2024-12-27,3
instagram,2024-12-28,10
instagram,2024-12-29,10
instagram,2024-12-30,4
instagram,2024-12-31,4
instagram,2025-01-01,5
instagram,2025-01-02,1
instagram,2025-01-03,3
instagram,2025-01-04,16
instagram,2025-01-05,6
instagram,2025-01-06,6
instagram,2025-01-07,5
instagram,2025-01-08,2
instagram,2025-01-09,9
instagram,2025-01-10,2
instagram,2025-01-11,5
instagram,2025-01-12,3
instagram,2025-01-13,3
instagram,2025-01-14,5
instagram,2025-01-15,4
instagram,2025-01-16,5
instagram,2025-01-17,3
instagram,2025-01-18,5
instagram,2025-01-19,3
instagram,2025-01-21,3
instagram,2025-01-22,2
instagram,2025-01-23,8
instagram,2025-01-24,2
instagram,2025-01-25,3
instagram,2025-01-26,3
instagram,2025-01-27,7
instagram,2025-01-28,3
instagram,2025-01-29,5
instagram,2025-01-30,2
instagram,2025-01-31,3
instagram,2025-02-01,3
instagram,2025-02-02,4
instagram,2025-02-03,4
instagram,2025-02-05,8
instagram,2025-02-06,2
instagram,2025-02-07,3
instagram,2025-02-08,4
instagram,2025-02-09,3
instagram,2025-02-10,1
instagram,2025-02-11,4
instagram,2025-02-12,1
instagram,2025-02-13,3
instagram,2025-02-14,4
instagram,2025-02-15,6
instagram,2025-02-16,6
instagram,2025-02-17,6
instagram,2025-02-18,3
instagram,2025-02-19,4
instagram,2025-02-20,3
instagram,2025-02-21,2
instagram,2025-02-22,5
instagram,2025-02-23,3
instagram,2025-02-24,5
instagram,2025-02-25,4
instagram,2025-02-26,3
instagram,2025-02-27,6
instagram,2025-02-28,3
instagram,2025-03-01,4
instagram,2025-03-02,2
instagram,2025-03-03,8
instagram,2025-03-04,6
instagram,2025-03-05,8
instagram,2025-03-06,5
instagram,2025-03-07,3
instagram,2025-03-08,6
instagram,2025-03-09,3
instagram,2025-03-10,7
instagram,2025-03-11,6
instagram,2025-03-12,5
instagram,2025-03-13,3
instagram,2025-03-14,5
instagram,2025-03-15,5
instagram,2025-03-16,4
instagram,2025-03-17,6
instagram,2025-03-18,3
instagram,2025-03-19,6
instagram,2025-03-20,12
instagram,2025-03-21,3
instagram,2025-03-22,4
instagram,2025-03-23,3
instagram,2025-03-24,2
instagram,2025-03-25,3
instagram,2025-03-26,5
instagram,2025-03-27,6
instagram,2025-03-28,2
instagram,2025-03-29,1
instagram,2025-03-31,3
instagram,2025-04-01,4
instagram,2025-04-02,6
instagram,2025-04-03,6
instagram,2025-04-04,2
instagram,2025-04-05,3
instagram,2025-04-06,9
instagram,2025-04-07,5
instagram,2025-04-08,5
instagram,2025-04-09,6
instagram,2025-04-10,5
instagram,2025-04-11,6
instagram,2025-04-12,5
instagram,2025-04-13,5
instagram,2025-04-14,3
instagram,2025-04-15,6
instagram,2025-04-16,3
instagram,2025-04-17,4
instagram,2025-04-18,3
instagram,2025-04-19,8
instagram,2025-04-20,9
instagram,2025-04-21,7
instagram,2025-04-22,10
instagram,2025-04-23,8
instagram,2025-04-24,7
instagram,2025-04-25,9
instagram,2025-04-26,8
instagram,2025-04-27,8
instagram,2025-04-28,7
instagram,2025-04-29,6
instagram,2025-04-30,9
instagram,2025-05-01,11
instagram,2025-05-02,6
instagram,2025-05-03,8
instagram,2025-05-04,10
instagram,2025-05-05,8
instagram,2025-05-06,12
instagram,2025-05-07,11
instagram,2025-05-08,9
instagram,2025-05-09,4
instagram,2025-05-10,5
instagram,2025-05-11,8
instagram,2025-05-12,10
instagram,2025-05-13,5
instagram,2025-05-14,6
instagram,2025-05-15,2
instagram,2025-05-16,5
instagram,2025-05-17,11
instagram,2025-05-18,7
instagram,2025-05-19,2
instagram,2025-05-20,3
instagram,2025-05-21,4
instagram,2025-05-22,1
instagram,2025-05-23,6
instagram,2025-05-24,8
instagram,2025-05-25,8
instagram,2025-05-26,2
instagram,2025-05-27,5
instagram,2025-05-28,4
instagram,2025-05-29,4
instagram,2025-05-30,3
instagram,2025-05-31,8
instagram,2025-06-01,7
instagram,2025-06-02,11
instagram,2025-06-03,7
instagram,2025-06-04,8
instagram,2025-06-05,8
instagram,2025-06-06,11
instagram,2025-06-07,11
instagram,2025-06-08,13
instagram,2025-06-09,9
instagram,2025-06-10,7
instagram,2025-06-11,11
instagram,2025-06-12,14
instagram,2025-06-13,7
instagram,2025-06-14,11
instagram,2025-06-15,7
instagram,2025-06-16,10
instagram,2025-06-17,8
instagram,2025-06-18,8
instagram,2025-06-19,4
instagram,2025-06-20,7
instagram,2025-06-21,4
instagram,2025-06-22,10
instagram,2025-06-23,30
instagram,2025-06-24,14
instagram,2025-06-25,11
instagram,2025-06-26,11
instagram,2025-06-27,14
instagram,2025-06-28,14
instagram,2025-06-29,9
instagram,2025-06-30,9
instagram,2025-07-01,14
instagram,2025-07-02,14
instagram,2025-07-03,14
instagram,2025-07-04,13
instagram,2025-07-05,11
instagram,2025-07-06,16
instagram,2025-07-07,11
instagram,2025-07-08,19
instagram,2025-07-09,11
instagram,2025-07-10,14
instagram,2025-07-11,13
instagram,2025-07-12,25
instagram,2025-07-13,14
instagram,2025-07-14,13
instagram,2025-07-15,17
instagram,2025-07-16,9
instagram,2025-07-17,19
instagram,2025-07-18,24
instagram,2025-07-19,17
instagram,2025-07-20,22
instagram,2025-07-21,20
instagram,2025-07-22,12
instagram,2025-07-23,15
instagram,2025-07-24,10
instagram,2025-07-25,13
instagram,2025-07-26,15
instagram,2025-07-27,18
instagram,2025-07-28,16
instagram,2025-07-29,14
instagram,2025-07-30,14
instagram,2025-07-31,8
instagram,2025-08-01,14
instagram,2025-08-02,14
instagram,2025-08-03,9
instagram,2025-08-04,12
instagram,2025-08-05,20
instagram,2025-08-06,18
instagram,2025-08-07,23
instagram,2025-08-08,17
instagram,2025-08-09,21
instagram,2025-08-10,16
instagram,2025-08-11,33
instagram,2025-08-12,32
instagram,2025-08-13,15
instagram,2025-08-14,17
instagram,2025-08-15,28
instagram,2025-08-16,17
instagram,2025-08-17,24
instagram,2025-08-18,61
instagram,2025-08-19,57
instagram,2025-08-20,62
instagram,2025-08-21,65
instagram,2025-08-22,69
instagram,2025-08-23,58
instagram,2025-08-24,66
instagram,2025-08-25,79
instagram,2025-08-26,110
instagram,2025-08-27,159
instagram,2025-08-28,233
instagram,2025-08-29,264
instagram,2025-08-30,500
instagram,2025-08-31,722
youtube,2025-03-09,84
youtube,2025-03-10,13
youtube,2025-03-11,358
youtube,2025-03-12,201
youtube,2025-03-13,57
youtube,2025-03-14,27
youtube,2025-03-15,472
youtube,2025-03-16,109
youtube,2025-03-17,43
youtube,2025-03-18,26
youtube,2025-03-19,59
youtube,2025-03-20,53
youtube,2025-03-21,17
youtube,2025-03-22,25
youtube,2025-03-23,22
youtube,2025-03-24,89
youtube,2025-03-25,96
youtube,2025-03-26,85
youtube,2025-03-27,72
youtube,2025-03-28,138
youtube,2025-03-29,114
youtube,2025-03-30,138
youtube,2025-03-31,78
youtube,2025-04-01,75
youtube,2025-04-02,34
youtube,2025-04-03,21
youtube,2025-04-04,59
youtube,2025-04-05,45
youtube,2025-04-06,175
youtube,2025-04-07,131
youtube,2025-04-08,92
youtube,2025-04-09,102
youtube,2025-04-10,62
youtube,2025-04-11,81
youtube,2025-04-12,66
youtube,2025-04-13,82
youtube,2025-04-14,38
youtube,2025-04-15,84
youtube,2025-04-16,30
youtube,2025-04-17,54
youtube,2025-04-18,40
youtube,2025-04-19,98
youtube,2025-04-20,104
youtube,2025-04-21,75
youtube,2025-04-22,44
youtube,2025-04-23,312
youtube,2025-04-24,279
youtube,2025-04-25,103
youtube,2025-04-26,31
youtube,2025-04-27,55
youtube,2025-04-28,64
youtube,2025-04-29,78
youtube,2025-04-30,95
youtube,2025-05-01,147
youtube,2025-05-02,66
youtube,2025-05-03,126
youtube,2025-05-04,115
youtube,2025-05-05,50
youtube,2025-05-06,64
youtube,2025-05-07,89
youtube,2025-05-08,70
youtube,2025-05-09,48
youtube,2025-05-10,83
youtube,2025-05-11,76
youtube,2025-05-12,70
youtube,2025-05-13,95
youtube,2025-05-14,92
youtube,2025-05-15,50
youtube,2025-05-16,222
youtube,2025-05-17,168
youtube,2025-05-18,227
youtube,2025-05-19,104
youtube,2025-05-20,87
youtube,2025-05-21,391
youtube,2025-05-22,109
youtube,2025-05-23,97
youtube,2025-05-24,80
youtube,2025-05-25,82
youtube,2025-05-26,96
youtube,2025-05-27,91
youtube,2025-05-28,85
youtube,2025-05-29,81
youtube,2025-05-30,69
youtube,2025-05-31,53
youtube,2025-06-01,100
youtube,2025-06-02,168
youtube,2025-06-03,103
youtube,2025-06-04,96
youtube,2025-06-05,66
youtube,2025-06-06,390
youtube,2025-06-07,228
youtube,2025-06-08,128
youtube,2025-06-09,179
youtube,2025-06-10,138
youtube,2025-06-11,118
youtube,2025-06-12,138
youtube,2025-06-13,160
youtube,2025-06-14,371
youtube,2025-06-15,265
youtube,2025-06-16,313
youtube,2025-06-17,137
youtube,2025-06-18,116
youtube,2025-06-19,97
youtube,2025-06-20,140
youtube,2025-06-21,86
youtube,2025-06-22,75
youtube,2025-06-23,74
youtube,2025-06-24,41
youtube,2025-06-25,272
youtube,2025-06-26,178
youtube,2025-06-27,132
youtube,2025-06-28,144
youtube,2025-06-29,98
youtube,2025-06-30,61
youtube,2025-07-01,99
youtube,2025-07-02,160
youtube,2025-07-03,168
youtube,2025-07-04,125
youtube,2025-07-05,113
youtube,2025-07-06,136
youtube,2025-07-07,79
youtube,2025-07-08,96
youtube,2025-07-09,141
youtube,2025-07-10,125
youtube,2025-07-11,82
youtube,2025-07-12,67
youtube,2025-07-13,102
youtube,2025-07-14,88
youtube,2025-07-15,69
youtube,2025-07-16,98
youtube,2025-07-17,231
youtube,2025-07-18,106
youtube,2025-07-19,43
youtube,2025-07-20,61
youtube,2025-07-21,70
youtube,2025-07-22,47
youtube,2025-07-23,85
youtube,2025-07-24,155
youtube,2025-07-25,225
youtube,2025-07-26,149
youtube,2025-07-27,140
youtube,2025-07-28,159
youtube,2025-07-29,64
youtube,2025-07-30,75
youtube,2025-07-31,114
youtube,2025-08-01,92
youtube,2025-08-02,57
youtube,2025-08-03,132
youtube,2025-08-04,75
youtube,2025-08-05,172
youtube,2025-08-06,72
youtube,2025-08-07,145
youtube,2025-08-08,104
youtube,2025-08-09,146
youtube,2025-08-10,132
youtube,2025-08-11,138
youtube,2025-08-12,103
youtube,2025-08-13,72
youtube,2025-08-14,44
youtube,2025-08-15,113
youtube,2025-08-16,82
youtube,2025-08-17,188
youtube,2025-08-18,114
youtube,2025-08-19,55
youtube,2025-08-20,121
youtube,2025-08-21,97
youtube,2025-08-22,207
youtube,2025-08-23,168
youtube,2025-08-24,300
youtube,2025-08-25,1193
youtube,2025-08-26,1227
youtube,2025-08-27,581
youtube,2025-08-28,370
youtube,2025-08-29,292
youtube,2025-08-30,172
youtube,2025-08-31,78
