source,target,weight,types,rating_avg,city
@tommytomas-fr3sh,yt:Honda Moto France,5,yt_comment,,
@juergen9994,yt:Honda Moto France,5,yt_comment,,
@jameslatimer1432,yt:Honda Moto France,5,yt_comment,,
@toddjustice8032,yt:Honda Moto France,5,yt_comment,,
@subhendukumar6150,yt:Honda Moto France,5,yt_comment,,
@junesalvador4186,yt:Honda Moto France,5,yt_comment,,
@garyedwards8142,yt:Honda Moto France,5,yt_comment,,
@monteiro5306,yt:Honda Moto France,5,yt_comment,,
@bcuzicancuellar5478,yt:Honda Moto France,5,yt_comment,,
@stalbansbiker,yt:Honda Moto France,5,yt_comment,,
@abdulazizadel7067,yt:Honda Moto France,5,yt_comment,,
@khtchen,yt:Honda Moto France,5,yt_comment,,
@John.Christopher,yt:Honda Moto France,5,yt_comment,,
@wilfredomunoz8628,yt:Honda Moto France,5,yt_comment,,
@jankoch,yt:Honda Moto France,5,yt_comment,,
@mid-wikid,yt:Honda Moto France,5,yt_comment,,
@MagicAyrtonforever,yt:Honda Moto France,5,yt_comment,,
@Deepdiver39,yt:Honda Moto France,5,yt_comment,,
@Reaperkamp,yt:Honda Moto France,5,yt_comment,,
@YeetusMaximusCeaser,yt:Honda Moto France,5,yt_comment,,
@tordroid,yt:Honda Moto France,5,yt_comment,,
@Splatbo,yt:Honda Moto France,15,yt_comment,,
@philliplegault3392,yt:Honda Moto France,5,yt_comment,,
@kenshoproduction2022,yt:Honda Moto France,5,yt_comment,,
@kmamretour12235,yt:Honda Moto France,3,yt_comment,,
@Jimmyromeo1399,yt:Jimmy Roméo,2,yt_comment,,
@Jimmyromeo1399,yt:Honda Moto France,531,yt_comment,,
@Jimmyromeo1399,yt:Honda Transalp,297,yt_comment,,
@Old-Sole,yt:Honda Moto France,3,yt_comment,,
@Getget345,yt:Honda Moto France,3,yt_comment,,
@galoulle,yt:Honda Moto France,3,yt_comment,,
@jeflefou7457,yt:Honda Moto France,6,yt_comment,,
@FDVZ33,yt:Honda Moto France,3,yt_comment,,
@leko-volkov,yt:Honda Moto France,3,yt_comment,,
@fabienrobert8857,yt:Honda Moto France,12,yt_comment,,
@FlorianBodevin,yt:Honda Moto France,3,yt_comment,,
@ferratojeremy92,yt:Honda Moto France,3,yt_comment,,
@jasonkennedy8375,yt:Honda Moto France,3,yt_comment,,
@marksallai2289,yt:Honda Moto France,6,yt_comment,,
@andrereymond1604,yt:Jimmy Roméo,2,yt_comment,,
@andrereymond1604,yt:Honda Moto France,6,yt_comment,,
@girardmatthieu2863,yt:Honda Moto France,3,yt_comment,,
@maximebihannic2189,yt:Honda Moto France,3,yt_comment,,
@bertrand1328,yt:Honda Moto France,3,yt_comment,,
@patedefruits3771,yt:Honda Moto France,3,yt_comment,,
@JacquesTune,yt:Honda Moto France,3,yt_comment,,
@tiriaudaniel4995,yt:Honda Moto France,3,yt_comment,,
@jeanphilipet609,yt:Honda Moto France,3,yt_comment,,
@danielcastor,yt:Honda Moto France,18,yt_comment,,
@joebar8642,yt:Honda Moto France,3,yt_comment,,
@jehd4,yt:Honda Moto France,9,yt_comment,,
@yacinchaouche8488,yt:Jimmy Roméo,2,yt_comment,,
@yacinchaouche8488,yt:Honda Moto France,3,yt_comment,,
@yacinchaouche8488,yt:Honda Transalp,9,yt_comment,,
@cedricmuzik7676,yt:Jimmy Roméo,3,yt_comment,,
@cedricmuzik7676,yt:Honda Moto France,3,yt_comment,,
@cedricmuzik7676,yt:Honda Transalp,6,yt_comment,,
@Stephane-g7b,yt:Honda Moto France,15,yt_comment,,
@olivierc1624,yt:Honda Moto France,3,yt_comment,,
@itsalwaysthem88,yt:Honda Moto France,12,yt_comment,,
@siham2783,yt:Honda Moto France,3,yt_comment,,
@pierrefreslon378,yt:Honda Moto France,9,yt_comment,,
@domtom7062,yt:Honda Moto France,3,yt_comment,,
@domtom7062,yt:Honda Transalp,3,yt_comment,,
@Spartacon95,yt:Honda Moto France,6,yt_comment,,
@joyanderson4684,yt:Honda Moto France,3,yt_comment,,
@sabastos1382,yt:Honda Moto France,3,yt_comment,,
@yanismenaa3125,yt:Honda Moto France,9,yt_comment,,
@sabridjeridi1697,yt:Honda Moto France,25,yt_comment,,
@Ahmidou68,yt:Honda Moto France,9,yt_comment,,
@danielplumet1301,yt:Honda Moto France,3,yt_comment,,
@ludovicnicolas3946,yt:Honda Moto France,6,yt_comment,,
@Futurejelesvoitvenir,yt:Honda Moto France,3,yt_comment,,
@tonyhamady498,yt:Honda Moto France,3,yt_comment,,
@gayouyouyouyou,yt:Jimmy Roméo,2,yt_comment,,
@gayouyouyouyou,yt:Honda Moto France,15,yt_comment,,
@gayouyouyouyou,yt:Honda Transalp,3,yt_comment,,
@SidPrinceOf,yt:Honda Moto France,6,yt_comment,,
@StorkofElsass,yt:Jimmy Roméo,2,yt_comment,,
@StorkofElsass,yt:Honda Moto France,12,yt_comment,,
@StorkofElsass,yt:Honda Transalp,3,yt_comment,,
@moezhba6437,yt:Honda Moto France,9,yt_comment,,
@merigotpierre5961,yt:Jimmy Roméo,2,yt_comment,,
@merigotpierre5961,yt:Honda Moto France,9,yt_comment,,
@merigotpierre5961,yt:Honda Transalp,3,yt_comment,,
@juliogame2255,yt:Jimmy Roméo,2,yt_comment,,
@juliogame2255,yt:Honda Moto France,3,yt_comment,,
@juliogame2255,yt:Honda Transalp,3,yt_comment,,
@stephane8815,yt:Honda Moto France,3,yt_comment,,
@clc7764,yt:Honda Moto France,6,yt_comment,,
@berrol,yt:Honda Moto France,3,yt_comment,,
@lechat3027,yt:Jimmy Roméo,2,yt_comment,,
@lechat3027,yt:Honda Moto France,3,yt_comment,,
@lechat3027,yt:Honda Transalp,3,yt_comment,,
@PaulEthan-o8f,yt:Jimmy Roméo,3,yt_comment,,
@PaulEthan-o8f,yt:Honda Moto France,9,yt_comment,,
@LeDoulou,yt:Jimmy Roméo,2,yt_comment,,
@LeDoulou,yt:Honda Moto France,9,yt_comment,,
@LeDoulou,yt:Honda Transalp,3,yt_comment,,
@yannickaland6459,yt:Honda Moto France,3,yt_comment,,
@liobebel5314,yt:Honda Moto France,3,yt_comment,,
@johnconnor6924,yt:Honda Moto France,6,yt_comment,,
@danielherve4544,yt:Honda Moto France,3,yt_comment,,
@Hawk-926,yt:Urbaanews : Le spécialiste 2 roues /moto /scooter,2,yt_comment,,
@Hawk-926,yt:Honda Moto France,15,yt_comment,,
@sleek54,yt:Honda Moto France,3,yt_comment,,
@mytyzon,yt:Honda Moto France,3,yt_comment,,
@GrosAteni,yt:Honda Moto France,3,yt_comment,,
@DominickBertin,yt:Honda Moto France,3,yt_comment,,
@josh-oj5nq,yt:Honda Moto France,3,yt_comment,,
@waldendouglas744,yt:Honda Moto France,8,yt_comment,,
@dextrogulper2091,yt:Honda Moto France,3,yt_comment,,
@Lucas-iz9mn,yt:Honda Moto France,3,yt_comment,,
@gabriellsti193,yt:Honda Moto France,3,yt_comment,,
@444Batman,yt:Honda Moto France,3,yt_comment,,
@Juljuljulllll,yt:Honda Moto France,3,yt_comment,,
@amiciecoroller8685,yt:Honda Moto France,3,yt_comment,,
@paul12509,yt:Honda Moto France,3,yt_comment,,
@stansurdacki9657,yt:Honda Moto France,3,yt_comment,,
@jeromebarrouillet8625,yt:Honda Moto France,3,yt_comment,,
@Supika893,yt:Honda Moto France,3,yt_comment,,
@SoniaBerkani-v9k,yt:Honda Moto France,3,yt_comment,,
@wissmos69,yt:Honda Moto France,3,yt_comment,,
@ludovicstefanuto4327,yt:Honda Moto France,3,yt_comment,,
@SuperLeonardo2006,yt:Honda Moto France,3,yt_comment,,
@ReckalI,yt:Honda Moto France,3,yt_comment,,
@ChristopheCardinal,yt:Honda Moto France,3,yt_comment,,
@abonnetoi4982,yt:Honda Moto France,3,yt_comment,,
@Slayzøx_92i,yt:Honda Moto France,3,yt_comment,,
@Profanummc1Losguerilleros,yt:Honda Moto France,3,yt_comment,,
@gabby8463,yt:Honda Moto France,3,yt_comment,,
@StéphanieDeJesusAmaral,yt:Honda Moto France,3,yt_comment,,
@christophemas8852,yt:Honda Moto France,3,yt_comment,,
@EddyPierron,yt:Honda Moto France,3,yt_comment,,
@tijo79000,yt:Honda Moto France,3,yt_comment,,
@ThierryRiemer,yt:Honda Moto France,3,yt_comment,,
@nassimh5074,yt:Honda Moto France,3,yt_comment,,
@rafifouextreme5047,yt:Honda Moto France,3,yt_comment,,
@RicoTaro-mq6mh,yt:Honda Moto France,3,yt_comment,,
@RppZz13,yt:Honda Moto France,3,yt_comment,,
@riderboys2.0,yt:Honda Moto France,3,yt_comment,,
@sebastiengimenez5608,yt:Honda Moto France,3,yt_comment,,
@mathysvalles8027,yt:Honda Moto France,3,yt_comment,,
@lyaisbouho1260,yt:Honda Moto France,3,yt_comment,,
@schiltzsiris5939,yt:Honda Moto France,3,yt_comment,,
@Ritax-t6t,yt:Honda Moto France,3,yt_comment,,
@DodyRbznhy,yt:Honda Moto France,3,yt_comment,,
@Pepytow_ツ,yt:Honda Moto France,3,yt_comment,,
@Michel-qi7vz,yt:Honda Moto France,3,yt_comment,,
@flowolf7489,yt:Honda Moto France,3,yt_comment,,
@ElJuanDamas,yt:Honda Moto France,3,yt_comment,,
@Yocnico,yt:Honda Moto France,3,yt_comment,,
@yannpijulet6203,yt:Honda Moto France,3,yt_comment,,
@OlivierKassapu,yt:Honda Moto France,3,yt_comment,,
@foutougregory5040,yt:Honda Moto France,3,yt_comment,,
@BigOg-i4l,yt:Honda Moto France,3,yt_comment,,
@Pipolette16,yt:Honda Moto France,3,yt_comment,,
@nicolasdubon-xb6ui,yt:Honda Moto France,3,yt_comment,,
@yvesbarbot,yt:Honda Moto France,3,yt_comment,,
@lotfiboudjellab409,yt:Honda Moto France,3,yt_comment,,
@user-lx6sc8wu4r,yt:Honda Moto France,6,yt_comment,,
@ereig1,yt:Honda Moto France,3,yt_comment,,
@BoughabaAbdelamid,yt:Honda Moto France,3,yt_comment,,
@MatheoBindler-t3s,yt:Honda Moto France,3,yt_comment,,
@alx_bmss,yt:Honda Moto France,3,yt_comment,,
@kitoff33,yt:Honda Moto France,3,yt_comment,,
@williamgruselle849,yt:Honda Moto France,3,yt_comment,,
@flavioroberti2453,yt:Honda Moto France,3,yt_comment,,
@hugoo960,yt:Honda Moto France,3,yt_comment,,
@Mathys-r5j,yt:Honda Moto France,3,yt_comment,,
@_Opaline_,yt:Honda Moto France,3,yt_comment,,
@Mc_somar9,yt:Honda Moto France,3,yt_comment,,
@PatyKasongo,yt:Honda Moto France,3,yt_comment,,
@Shadowofficiel-01,yt:Honda Moto France,3,yt_comment,,
@cassimben5190,yt:Honda Moto France,3,yt_comment,,
@Hakimsrtech,yt:Honda Moto France,3,yt_comment,,
@Hdl666-q7j,yt:Honda Moto France,3,yt_comment,,
@Harcord_13,yt:Honda Moto France,3,yt_comment,,
@luD0-r7o,yt:Honda Moto France,3,yt_comment,,
@FredericCabau,yt:Honda Moto France,3,yt_comment,,
@Skweeks,yt:Honda Moto France,3,yt_comment,,
@friiman9697,yt:Honda Moto France,3,yt_comment,,
@frederikmihatsch4223,yt:Honda Moto France,3,yt_comment,,
@wikobirdy4930,yt:Honda Moto France,3,yt_comment,,
@pescofish5197,yt:Honda Moto France,3,yt_comment,,
@ComKan-km8oc,yt:Honda Moto France,3,yt_comment,,
@DieudonnéLukuitshi-d1x,yt:Honda Moto France,3,yt_comment,,
@laurentjaecques5946,yt:Honda Moto France,6,yt_comment,,
@lodjau,yt:Honda Moto France,3,yt_comment,,
@FCBdu26,yt:Honda Moto France,3,yt_comment,,
@seraphyms1,yt:Honda Moto France,3,yt_comment,,
@antoinemicciche71,yt:Honda Moto France,3,yt_comment,,
@philippeimbeault9494,yt:Honda Moto France,3,yt_comment,,
@Personne2329,yt:Honda Moto France,3,yt_comment,,
@stefanhendrickx979,yt:Honda Moto France,3,yt_comment,,
@kawatos4978,yt:Honda Moto France,3,yt_comment,,
@lejokerenmoto,yt:Honda Moto France,6,yt_comment,,
@Seyli_19,yt:Honda Moto France,3,yt_comment,,
@carmagnolefrederic7668,yt:Honda Moto France,6,yt_comment,,
@arezby6606,yt:Honda Moto France,3,yt_comment,,
@DemonBlanc2,yt:Honda Moto France,6,yt_comment,,
@jeanlouislemaitre2643,yt:Honda Moto France,3,yt_comment,,
@georgesmotcheyo6732,yt:Honda Moto France,3,yt_comment,,
@darklapin9223,yt:Honda Moto France,3,yt_comment,,
@Tresormasintoya,yt:Honda Moto France,3,yt_comment,,
@o2roche869,yt:Honda Moto France,6,yt_comment,,
@Rudg6p3,yt:Honda Moto France,3,yt_comment,,
@RFXJul,yt:Honda Moto France,3,yt_comment,,
@florianazzopardi,yt:Honda Moto France,3,yt_comment,,
@maxoui_67k,yt:Honda Moto France,3,yt_comment,,
@lusitano2510,yt:Honda Moto France,3,yt_comment,,
@ThomasGreskof,yt:Honda Moto France,3,yt_comment,,
@sergelucas1989,yt:Honda Moto France,3,yt_comment,,
@NicolasLeonardi-v4s,yt:Honda Moto France,3,yt_comment,,
@jimmy_r9237,yt:Honda Moto France,3,yt_comment,,
@emmanuels2488,yt:Honda Moto France,3,yt_comment,,
@airbouss3397,yt:Honda Moto France,3,yt_comment,,
@soriaalik6569,yt:Honda Moto France,3,yt_comment,,
@buffc.7515,yt:Honda Moto France,3,yt_comment,,
@1700beny,yt:Honda Moto France,3,yt_comment,,
@ale.xr6798,yt:Honda Moto France,3,yt_comment,,
@indiaVanjo,yt:Honda Moto France,3,yt_comment,,
@mathieuday5163,yt:Honda Moto France,3,yt_comment,,
@sebastienleonard6600,yt:Honda Moto France,3,yt_comment,,
@Khash-f5g,yt:Honda Moto France,3,yt_comment,,
@ToumiDeter-sy6vv,yt:Honda Moto France,3,yt_comment,,
@dovla77,yt:Honda Moto France,3,yt_comment,,
@sebjean7793,yt:Honda Moto France,3,yt_comment,,
@naroodebarge,yt:Honda Moto France,3,yt_comment,,
@kingkoalachatontoutdoux8490,yt:Honda Moto France,3,yt_comment,,
@manana09_09,yt:Honda Moto France,3,yt_comment,,
@drival3182,yt:Honda Moto France,6,yt_comment,,
@justinvayre1205,yt:Honda Moto France,9,yt_comment,,
@christophemormile1609,yt:Honda Moto France,3,yt_comment,,
@ditpey4393,yt:Honda Moto France,3,yt_comment,,
@Emmanuel-sb3vv,yt:Honda Moto France,3,yt_comment,,
@jokers0801,yt:Honda Moto France,6,yt_comment,,
@elgringoloco2379,yt:Honda Moto France,3,yt_comment,,
@Dimhd1465,yt:Honda Moto France,3,yt_comment,,
@fredericc2beat333,yt:Honda Moto France,3,yt_comment,,
@covid5414,yt:Honda Moto France,3,yt_comment,,
@farchmarch7043,yt:Honda Moto France,3,yt_comment,,
@charlottegabriel9756,yt:Honda Moto France,3,yt_comment,,
@Jean-BaptistePiret-Gerard,yt:Honda Moto France,3,yt_comment,,
@jeanabdel86,yt:Honda Moto France,3,yt_comment,,
@lagrou40,yt:Honda Moto France,3,yt_comment,,
@pietrosavastano3239,yt:Honda Moto France,6,yt_comment,,
@gillesmartin255,yt:Honda Moto France,3,yt_comment,,
@BelleMorue,yt:Honda Moto France,12,yt_comment,,
@thomasboujet,yt:Honda Moto France,3,yt_comment,,
@Anthony59400,yt:Honda Moto France,3,yt_comment,,
@WM-CREW,yt:Honda Moto France,6,yt_comment,,
@Alabama27,yt:Honda Moto France,3,yt_comment,,
@BrefExoDupond,yt:Honda Moto France,3,yt_comment,,
@florentstrougmayer5160,yt:Honda Moto France,3,yt_comment,,
@michmich3779,yt:Honda Moto France,3,yt_comment,,
@Lorenzogoud,yt:Honda Moto France,9,yt_comment,,
@gomugomunoashura5502,yt:Honda Moto France,9,yt_comment,,
@sayeedrashed4033,yt:High Side,2,yt_comment,,
@sayeedrashed4033,yt:Honda Moto France,4,yt_comment,,
@TheStupFanatic,yt:High Side,2,yt_comment,,
@TheStupFanatic,yt:Honda Moto France,4,yt_comment,,
@FreddySpr,yt:High Side,2,yt_comment,,
@FreddySpr,yt:Honda Moto France,7,yt_comment,,
@mathmccall5126,yt:High Side,2,yt_comment,,
@mathmccall5126,yt:Honda Moto France,4,yt_comment,,
@simsim234,yt:High Side,2,yt_comment,,
@simsim234,yt:Honda Moto France,4,yt_comment,,
@jeancharlesrabaux5658,yt:High Side,2,yt_comment,,
@jeancharlesrabaux5658,yt:Honda Moto France,4,yt_comment,,
@alinbcu,yt:High Side,2,yt_comment,,
@alinbcu,yt:Honda Moto France,4,yt_comment,,
@YashBawanna,yt:High Side,2,yt_comment,,
@YashBawanna,yt:Honda Moto France,4,yt_comment,,
@misox7368,yt:High Side,2,yt_comment,,
@misox7368,yt:Honda Moto France,4,yt_comment,,
@rv4706,yt:High Side,2,yt_comment,,
@rv4706,yt:Honda Moto France,4,yt_comment,,
@nolanr1400,yt:High Side,2,yt_comment,,
@nolanr1400,yt:Honda Moto France,11,yt_comment,,
@Boudboud4483,yt:High Side,2,yt_comment,,
@Boudboud4483,yt:Honda Moto France,4,yt_comment,,
@Lameduse31,yt:High Side,2,yt_comment,,
@Lameduse31,yt:Honda Moto France,4,yt_comment,,
@julienbruyat4051,yt:High Side,2,yt_comment,,
@julienbruyat4051,yt:Honda Moto France,4,yt_comment,,
@leclown5773,yt:High Side,2,yt_comment,,
@leclown5773,yt:Honda Moto France,4,yt_comment,,
@laurentlaurent3672,yt:High Side,2,yt_comment,,
@laurentlaurent3672,yt:Honda Moto France,4,yt_comment,,
@Laura-jk3cd,yt:High Side,2,yt_comment,,
@Laura-jk3cd,yt:Honda Moto France,4,yt_comment,,
@jeanmicheltroncy118,yt:High Side,2,yt_comment,,
@jeanmicheltroncy118,yt:Honda Moto France,4,yt_comment,,
@reivilonigeb6069,yt:High Side,2,yt_comment,,
@reivilonigeb6069,yt:Honda Moto France,4,yt_comment,,
@Valouriet,yt:High Side,2,yt_comment,,
@Valouriet,yt:Honda Moto France,4,yt_comment,,
@AlexAndre-fs6xg,yt:High Side,2,yt_comment,,
@AlexAndre-fs6xg,yt:Honda Moto France,4,yt_comment,,
@umbertorueda7581,yt:High Side,2,yt_comment,,
@umbertorueda7581,yt:Honda Moto France,4,yt_comment,,
@Rantoine,yt:High Side,2,yt_comment,,
@Rantoine,yt:Honda Moto France,8,yt_comment,,
@jeromenicolas4359,yt:High Side,2,yt_comment,,
@jeromenicolas4359,yt:Honda Moto France,4,yt_comment,,
@sergerybak5592,yt:High Side,2,yt_comment,,
@sergerybak5592,yt:Honda Moto France,4,yt_comment,,
@francknucciarelli7595,yt:High Side,2,yt_comment,,
@francknucciarelli7595,yt:Honda Moto France,4,yt_comment,,
@GeneralTheDead,yt:High Side,2,yt_comment,,
@GeneralTheDead,yt:Honda Moto France,4,yt_comment,,
@asatriani7938,yt:High Side,2,yt_comment,,
@asatriani7938,yt:Honda Moto France,12,yt_comment,,
@B3RTR4ND87,yt:High Side,2,yt_comment,,
@B3RTR4ND87,yt:Honda Moto France,4,yt_comment,,
@patrickv3555,yt:High Side,2,yt_comment,,
@patrickv3555,yt:Honda Moto France,4,yt_comment,,
@CynthiaHornet,yt:High Side,2,yt_comment,,
@CynthiaHornet,yt:Honda Moto France,4,yt_comment,,
@RobJ-Lob,yt:High Side,2,yt_comment,,
@RobJ-Lob,yt:Honda Moto France,4,yt_comment,,
@fabthedoctor4646,yt:High Side,2,yt_comment,,
@fabthedoctor4646,yt:Honda Moto France,4,yt_comment,,
@christopherdaumerie7093,yt:High Side,2,yt_comment,,
@christopherdaumerie7093,yt:Honda Moto France,4,yt_comment,,
@Checkpat,yt:High Side,2,yt_comment,,
@Checkpat,yt:Honda Moto France,7,yt_comment,,
@schnaps54,yt:High Side,2,yt_comment,,
@schnaps54,yt:Honda Moto France,4,yt_comment,,
@floydjay,yt:High Side,2,yt_comment,,
@floydjay,yt:Moto Journal,2,yt_comment,,
@floydjay,yt:Honda Moto France,7,yt_comment,,
@floydjay,yt:Honda CB500X,2,yt_comment,,
@willrasta1103,yt:High Side,2,yt_comment,,
@willrasta1103,yt:Honda Moto France,4,yt_comment,,
@fabiogonzalez8666,yt:Max's Moto Shop,2,yt_comment,,
@fabiogonzalez8666,yt:Honda Moto France,3,yt_comment,,
@livetodrive836,yt:Max's Moto Shop,2,yt_comment,,
@livetodrive836,yt:Honda Moto France,3,yt_comment,,
@macp988,yt:Max's Moto Shop,2,yt_comment,,
@macp988,yt:Honda Moto France,3,yt_comment,,
@macp988,yt:Honda Transalp,2,yt_comment,,
@Kinghobothe1st,yt:Max's Moto Shop,2,yt_comment,,
@Kinghobothe1st,yt:Honda Moto France,3,yt_comment,,
@Kinghobothe1st,yt:Honda Africa Twin,2,yt_comment,,
@americandude3825,yt:Max's Moto Shop,2,yt_comment,,
@americandude3825,yt:Honda Moto France,6,yt_comment,,
@americandude3825,yt:Honda Africa Twin,6,yt_comment,,
@josepablovargasvega1717,yt:Max's Moto Shop,2,yt_comment,,
@josepablovargasvega1717,yt:Honda Moto France,3,yt_comment,,
@shubhojitdas75,yt:Max's Moto Shop,2,yt_comment,,
@shubhojitdas75,yt:Honda Moto France,3,yt_comment,,
@KhemAbdula,yt:Max's Moto Shop,2,yt_comment,,
@KhemAbdula,yt:Honda Moto France,3,yt_comment,,
@juandanielpuebla5937,yt:Max's Moto Shop,2,yt_comment,,
@juandanielpuebla5937,yt:Honda Moto France,3,yt_comment,,
@thaitrungpham2755,yt:Max's Moto Shop,2,yt_comment,,
@thaitrungpham2755,yt:Honda Moto France,3,yt_comment,,
@selekwejohannespule4042,yt:Max's Moto Shop,2,yt_comment,,
@selekwejohannespule4042,yt:Alin With the R6,2,yt_comment,,
@selekwejohannespule4042,yt:Honda Moto France,3,yt_comment,,
@selekwejohannespule4042,yt:Honda Transalp,3,yt_comment,,
@selekwejohannespule4042,yt:Honda Africa Twin,2,yt_comment,,
@luisronaldogarciahuamani2218,yt:Max's Moto Shop,2,yt_comment,,
@luisronaldogarciahuamani2218,yt:Honda Moto France,3,yt_comment,,
@amirhossin1345,yt:Max's Moto Shop,2,yt_comment,,
@amirhossin1345,yt:Honda Moto France,3,yt_comment,,
@Zack-sp7tw,yt:Max's Moto Shop,2,yt_comment,,
@Zack-sp7tw,yt:Honda Moto France,3,yt_comment,,
@fabio3448,yt:Max's Moto Shop,2,yt_comment,,
@fabio3448,yt:Honda Moto France,3,yt_comment,,
@fabio3448,yt:Honda Africa Twin,3,yt_comment,,
@ChaseIsNotAFurry,yt:Max's Moto Shop,2,yt_comment,,
@ChaseIsNotAFurry,yt:Honda Moto France,3,yt_comment,,
@Abit-879,yt:Max's Moto Shop,2,yt_comment,,
@Abit-879,yt:Honda Moto France,3,yt_comment,,
@andrewmacgregor6312,yt:Max's Moto Shop,2,yt_comment,,
@andrewmacgregor6312,yt:Honda Moto France,3,yt_comment,,
@JulianZamora-d4t,yt:Max's Moto Shop,2,yt_comment,,
@JulianZamora-d4t,yt:Honda Moto France,3,yt_comment,,
@SergS-o7e,yt:Honda Moto France,3,yt_comment,,
@CarlosCastro-zj4sj,yt:Honda Moto France,3,yt_comment,,
@stephenabbott7259,yt:Honda Moto France,3,yt_comment,,
@jerryrajput407,yt:Honda Moto France,3,yt_comment,,
@anonymoustv5770,yt:Honda Moto France,3,yt_comment,,
@laurentCitronOrange,yt:Honda Moto France,3,yt_comment,,
@Wohntaxi,yt:Honda Moto France,3,yt_comment,,
@samens007,yt:Honda Moto France,3,yt_comment,,
@jtondra6747,yt:Honda Moto France,3,yt_comment,,
@wileecoyote5749,yt:Honda Moto France,3,yt_comment,,
@michaelpauley125,yt:Honda Moto France,3,yt_comment,,
@orbion2,yt:Honda Moto France,3,yt_comment,,
@Chewbacca1976,yt:Honda Moto France,3,yt_comment,,
@momocarmelo15,yt:Honda Moto France,3,yt_comment,,
@PJYTB22,yt:Honda Moto France,3,yt_comment,,
@Espion27,yt:Honda Moto France,3,yt_comment,,
@micheldefroidmont2304,yt:Honda Moto France,3,yt_comment,,
@benjaminclement9669,yt:Honda Moto France,6,yt_comment,,
@AntoDom-ci1fh,yt:Honda Moto France,3,yt_comment,,
@AntoDom-ci1fh,yt:Honda Transalp,9,yt_comment,,
@stanislasthiry4730,yt:Honda Moto France,3,yt_comment,,
@94Patchanka,yt:Honda Moto France,3,yt_comment,,
@PPGM-w9k,yt:Honda Moto France,3,yt_comment,,
@frsve3305,yt:Honda Moto France,3,yt_comment,,
@Munenvrac,yt:Honda Moto France,6,yt_comment,,
@bidouchonsan,yt:Honda Moto France,3,yt_comment,,
@siegfriedlecann7973,yt:Honda Moto France,3,yt_comment,,
@cortosama,yt:Honda Moto France,6,yt_comment,,
@stephanechauvet9055,yt:Honda Moto France,6,yt_comment,,
@brunoamati9647,yt:Honda Moto France,3,yt_comment,,
@dat8r1,yt:Honda Moto France,3,yt_comment,,
@fredericgrand9020,yt:Honda Moto France,3,yt_comment,,
@fredericgrand9020,yt:Honda Transalp,3,yt_comment,,
@gridoul,yt:Moto Magazine,2,yt_comment,,
@gridoul,yt:Honda Moto France,6,yt_comment,,
@dh566,yt:Honda Moto France,3,yt_comment,,
@didierkarlsson9479,yt:Honda Moto France,3,yt_comment,,
@JFC3110,yt:Honda Moto France,3,yt_comment,,
@pierregimie6060,yt:Honda Moto France,3,yt_comment,,
@wailers.,yt:Honda Moto France,3,yt_comment,,
@samsamLarbracam,yt:Honda Moto France,6,yt_comment,,
@motenai343,yt:Honda Moto France,3,yt_comment,,
@motenai343,yt:Honda CB500X,2,yt_comment,,
@emmanuel29letourneur,yt:Honda Moto France,6,yt_comment,,
@Bluephenix666,yt:Honda Moto France,3,yt_comment,,
@gillesguerin8178,yt:Honda Moto France,3,yt_comment,,
@scallcustom,yt:Honda Moto France,3,yt_comment,,
@jeanfrancoisgimenez5874,yt:Honda Moto France,9,yt_comment,,
